Time,Voltage,Voltage_0,Voltage_1
21:44.3,0.199813,0.215141,0.487698
21:44.4,0.198794,0.210048,0.487698
21:44.5,0.199813,0.210048,0.492789
21:44.6,0.200831,0.215141,0.487698
21:44.7,0.199813,0.215141,0.487698
21:44.8,0.200831,0.210048,0.487698
21:44.9,0.200322,0.210048,0.487698
21:45.0,0.200322,0.210048,0.487698
21:45.1,0.199813,0.210048,0.487698
21:45.2,0.200831,0.210048,0.487698
21:45.3,0.200322,0.210048,0.487698
21:45.4,0.200322,0.210048,0.487698
21:45.5,0.199813,0.210048,0.492789
21:45.6,0.199813,0.210048,0.487698
21:45.7,0.198794,0.210048,0.487698
21:45.8,0.198794,0.210048,0.487698
21:45.9,0.201341,0.210048,0.492789
21:46.0,0.199813,0.210048,0.487698
21:46.1,0.200322,0.210048,0.487698
21:46.2,0.199813,0.210048,0.487698
21:46.3,0.200322,0.210048,0.487698
21:46.4,0.200831,0.215141,0.487698
21:46.5,0.200322,0.210048,0.487698
21:46.6,0.200322,0.210048,0.487698
21:46.7,0.201341,0.210048,0.487698
21:46.8,0.200831,0.210048,0.487698
21:46.9,0.200831,0.210048,0.487698
21:47.0,0.199813,0.215141,0.487698
21:47.1,0.200831,0.210048,0.487698
21:47.2,0.200322,0.210048,0.487698
21:47.3,0.200322,0.210048,0.487698
